"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
29059,213,"ESP","Spain",5,"Castilla y León",24,"Soria",177,"n.a. (238)",4362,"Miño de San Esteban","","Municipality","Municipality"
29060,213,"ESP","Spain",5,"Castilla y León",24,"Soria",177,"n.a. (238)",4363,"Montejo de Tiermes","","Municipality","Municipality"
29061,213,"ESP","Spain",5,"Castilla y León",24,"Soria",177,"n.a. (238)",4364,"Nafría de Ucero","","Municipality","Municipality"
29062,213,"ESP","Spain",5,"Castilla y León",24,"Soria",177,"n.a. (238)",4365,"Recuerda","","Municipality","Municipality"
29063,213,"ESP","Spain",5,"Castilla y León",24,"Soria",177,"n.a. (238)",4366,"Retortillo de Soria","","Municipality","Municipality"
29064,213,"ESP","Spain",5,"Castilla y León",24,"Soria",177,"n.a. (238)",4367,"San Esteban de Gormaz","","Municipality","Municipality"
29065,213,"ESP","Spain",5,"Castilla y León",24,"Soria",177,"n.a. (238)",4368,"Santa María de las Hoyas","","Municipality","Municipality"
29066,213,"ESP","Spain",5,"Castilla y León",24,"Soria",177,"n.a. (238)",4369,"Ucero","","Municipality","Municipality"
29067,213,"ESP","Spain",5,"Castilla y León",24,"Soria",177,"n.a. (238)",4370,"Valdemaluque","","Municipality","Municipality"
29068,213,"ESP","Spain",5,"Castilla y León",24,"Soria",177,"n.a. (238)",4371,"Villanueva de Gormaz","","Municipality","Municipality"
29069,213,"ESP","Spain",5,"Castilla y León",24,"Soria",178,"n.a. (239)",4372,"Abejar","","Municipality","Municipality"
29070,213,"ESP","Spain",5,"Castilla y León",24,"Soria",178,"n.a. (239)",4373,"Cabrejas del Pinar","","Municipality","Municipality"
29071,213,"ESP","Spain",5,"Castilla y León",24,"Soria",178,"n.a. (239)",4374,"Casarejos","","Municipality","Municipality"
29072,213,"ESP","Spain",5,"Castilla y León",24,"Soria",178,"n.a. (239)",4375,"Comunidad de Herrera de Soria, Navafría de Ucero y Ucero","","Municipality","Municipality"
29073,213,"ESP","Spain",5,"Castilla y León",24,"Soria",178,"n.a. (239)",4376,"Covaleda","","Municipality","Municipality"
29074,213,"ESP","Spain",5,"Castilla y León",24,"Soria",178,"n.a. (239)",4377,"Cubilla","","Municipality","Municipality"
29075,213,"ESP","Spain",5,"Castilla y León",24,"Soria",178,"n.a. (239)",4378,"Duruelo de la Sierra","","Municipality","Municipality"
29076,213,"ESP","Spain",5,"Castilla y León",24,"Soria",178,"n.a. (239)",4379,"Herrera de Soria","","Municipality","Municipality"
29077,213,"ESP","Spain",5,"Castilla y León",24,"Soria",178,"n.a. (239)",4380,"Molinos de Duero","","Municipality","Municipality"
29078,213,"ESP","Spain",5,"Castilla y León",24,"Soria",178,"n.a. (239)",4381,"Montenegro de Cameros","","Municipality","Municipality"
29079,213,"ESP","Spain",5,"Castilla y León",24,"Soria",178,"n.a. (239)",4382,"Muriel de la Fuente","","Municipality","Municipality"
29080,213,"ESP","Spain",5,"Castilla y León",24,"Soria",178,"n.a. (239)",4383,"Muriel Viejo","","Municipality","Municipality"
29081,213,"ESP","Spain",5,"Castilla y León",24,"Soria",178,"n.a. (239)",4384,"Navaleno","","Municipality","Municipality"
29082,213,"ESP","Spain",5,"Castilla y León",24,"Soria",178,"n.a. (239)",4385,"Salduero","","Municipality","Municipality"
29083,213,"ESP","Spain",5,"Castilla y León",24,"Soria",178,"n.a. (239)",4386,"San Leonardo de Yagüe","","Municipality","Municipality"
29084,213,"ESP","Spain",5,"Castilla y León",24,"Soria",178,"n.a. (239)",4387,"Soria","","Municipality","Municipality"
29085,213,"ESP","Spain",5,"Castilla y León",24,"Soria",178,"n.a. (239)",4388,"Talveila","","Municipality","Municipality"
29086,213,"ESP","Spain",5,"Castilla y León",24,"Soria",178,"n.a. (239)",4389,"Vadillo","","Municipality","Municipality"
29087,213,"ESP","Spain",5,"Castilla y León",24,"Soria",178,"n.a. (239)",4390,"Vinuesa","","Municipality","Municipality"
29088,213,"ESP","Spain",5,"Castilla y León",24,"Soria",179,"n.a. (65)",4391,"Espeja de San Marcelino","","Municipality","Municipality"
29089,213,"ESP","Spain",5,"Castilla y León",24,"Soria",179,"n.a. (65)",4392,"Espejón","","Municipality","Municipality"
29090,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4393,"Aguilar de Campos","","Municipality","Municipality"
29091,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4394,"Barcial de la Loma","","Municipality","Municipality"
29092,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4395,"Becilla de Valderaduey","","Municipality","Municipality"
29093,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4396,"Berrueces","","Municipality","Municipality"
29094,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4397,"Bolaños de Campos","","Municipality","Municipality"
29095,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4398,"Bustillo de Chaves","","Municipality","Municipality"
29096,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4399,"Cabezón de Valderaduey","","Municipality","Municipality"
29097,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4400,"Cabreros del Monte","","Municipality","Municipality"
29098,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4401,"Castrobol","","Municipality","Municipality"
29099,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4402,"Castroponce","","Municipality","Municipality"
29100,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4403,"Ceinos de Campos","","Municipality","Municipality"
29101,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4404,"Cuenca de Campos","","Municipality","Municipality"
29102,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4405,"Fontihoyuelo","","Municipality","Municipality"
29103,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4406,"Gatón de Campos","","Municipality","Municipality"
29104,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4407,"Herrín de Campos","","Municipality","Municipality"
29105,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4408,"La Unión de Campos","","Municipality","Municipality"
29106,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4409,"Mayorga","","Municipality","Municipality"
29107,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4410,"Medina de Rioseco","","Municipality","Municipality"
29108,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4411,"Melgar de Abajo","","Municipality","Municipality"
29109,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4412,"Melgar de Arriba","","Municipality","Municipality"
29110,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4413,"Monasterio de Vega","","Municipality","Municipality"
29111,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4414,"Montealegre de Campos","","Municipality","Municipality"
29112,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4415,"Moral de la Reina","","Municipality","Municipality"
29113,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4416,"Morales de Campos","","Municipality","Municipality"
29114,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4417,"Palazuelo de Vedija","","Municipality","Municipality"
29115,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4418,"Pozuelo de la Orden","","Municipality","Municipality"
29116,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4419,"Saelices de Mayorga","","Municipality","Municipality"
29117,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4420,"San Pedro de Latarce","","Municipality","Municipality"
29118,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4421,"Santa Eufemia del Arroyo","","Municipality","Municipality"
29119,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4422,"Santervás de Campos","","Municipality","Municipality"
29120,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4423,"Tamariz de Campos","","Municipality","Municipality"
29121,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4424,"Tordehumos","","Municipality","Municipality"
29122,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4425,"Urones de Castroponce","","Municipality","Municipality"
29123,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4426,"Urueña","","Municipality","Municipality"
29124,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4427,"Valdenebro de los Valles","","Municipality","Municipality"
29125,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4428,"Valdunquillo","","Municipality","Municipality"
29126,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4429,"Valverde de Campos","","Municipality","Municipality"
29127,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4430,"Vega de Ruiponce","","Municipality","Municipality"
29128,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4431,"Villabaruz de Campos","","Municipality","Municipality"
29129,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4432,"Villabrágima","","Municipality","Municipality"
29130,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4433,"Villacarralón","","Municipality","Municipality"
29131,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4434,"Villacid de Campos","","Municipality","Municipality"
29132,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4435,"Villafrades de Campos","","Municipality","Municipality"
29133,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4436,"Villafrechós","","Municipality","Municipality"
29134,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4437,"Villagarcía de Campos","","Municipality","Municipality"
29135,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4438,"Villagómez la Nueva","","Municipality","Municipality"
29136,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4439,"Villalán de Campos","Villalón de Campos","Municipality","Municipality"
29137,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4440,"Villalba de la Loma","","Municipality","Municipality"
29138,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4441,"Villalón de Campos","Villalán de Campos","Municipality","Municipality"
29139,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4442,"Villamuriel de Campos","","Municipality","Municipality"
29140,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4443,"Villanueva de la Condesa","","Municipality","Municipality"
29141,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4444,"Villanueva de los Caballeros","","Municipality","Municipality"
29142,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4445,"Villanueva de San Mancio","","Municipality","Municipality"
29143,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4446,"Villardefrades","","Municipality","Municipality"
29144,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4447,"Villavellid","","Municipality","Municipality"
29145,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",180,"n.a. (263)",4448,"Villavicencio de los Caballeros","","Municipality","Municipality"
29146,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4449,"Adalia","","Municipality","Municipality"
29147,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4450,"Amusquillo","","Municipality","Municipality"
29148,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4451,"Arroyo de la Encomienda","","Municipality","Municipality"
29149,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4452,"Barruelo del Valle","","Municipality","Municipality"
29150,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4453,"Benafarces","","Municipality","Municipality"
29151,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4454,"Bercero","","Municipality","Municipality"
29152,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4455,"Berceruelo","","Municipality","Municipality"
29153,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4456,"Boecillo","","Municipality","Municipality"
29154,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4457,"Cabezón de Pisuerga","","Municipality","Municipality"
29155,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4458,"Canillas de Esgueva","","Municipality","Municipality"
29156,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4459,"Casasola de Arión","","Municipality","Municipality"
29157,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4460,"Castrillo-Tejeriego","","Municipality","Municipality"
29158,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4461,"Castrodeza","","Municipality","Municipality"
29159,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4462,"Castromembibre","","Municipality","Municipality"
29160,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4463,"Castromonte","","Municipality","Municipality"
29161,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4464,"Castronuevo de Esgueva","","Municipality","Municipality"
29162,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4465,"Castroverde de Cerrato","","Municipality","Municipality"
29163,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4466,"Cigales","","Municipality","Municipality"
29164,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4467,"Ciguñuela","","Municipality","Municipality"
29165,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4468,"Cistérniga","","Municipality","Municipality"
29166,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4469,"Corcos","","Municipality","Municipality"
29167,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4470,"Cubillas de Santa Marta","","Municipality","Municipality"
29168,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4471,"Encinas de Esgueva","","Municipality","Municipality"
29169,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4472,"Esguevillas de Esgueva","","Municipality","Municipality"
29170,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4473,"Fombellida","","Municipality","Municipality"
29171,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4474,"Fuensaldaña","","Municipality","Municipality"
29172,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4475,"Gallegos de Hornija","","Municipality","Municipality"
29173,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4476,"Geria","","Municipality","Municipality"
29174,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4477,"La Mudarra","","Municipality","Municipality"
29175,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4478,"Laguna de Duero","","Municipality","Municipality"
29176,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4479,"Marzales","","Municipality","Municipality"
29177,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4480,"Matilla de los Caños","","Municipality","Municipality"
29178,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4481,"Medina de Rioseco","","Municipality","Municipality"
29179,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4482,"Mota del Marqués","","Municipality","Municipality"
29180,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4483,"Mucientes","","Municipality","Municipality"
29181,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4484,"Olivares de Duero","","Municipality","Municipality"
29182,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4485,"Olmos de Esgueva","","Municipality","Municipality"
29183,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4486,"Pedrosa del Rey","","Municipality","Municipality"
29184,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4487,"Peñaflor de Hornija","","Municipality","Municipality"
29185,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4488,"Piña de Esgueva","","Municipality","Municipality"
29186,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4489,"Quintanilla de Trigueros","","Municipality","Municipality"
29187,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4490,"Renedo de Esgueva","","Municipality","Municipality"
29188,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4491,"Robladillo","","Municipality","Municipality"
29189,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4492,"San Cebrián de Mazote","","Municipality","Municipality"
29190,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4493,"San Martín de Valvení","","Municipality","Municipality"
29191,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4494,"San Pelayo","","Municipality","Municipality"
29192,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4495,"San Salvador","","Municipality","Municipality"
29193,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4496,"Santovenia de Pisuerga","","Municipality","Municipality"
29194,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4497,"Simancas","","Municipality","Municipality"
29195,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4498,"Tiedra","","Municipality","Municipality"
29196,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4499,"Torre de Esgueva","","Municipality","Municipality"
29197,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4500,"Torrecilla de la Torre","","Municipality","Municipality"
29198,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4501,"Torrelobatón","","Municipality","Municipality"
29199,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4502,"Trigueros del Valle","","Municipality","Municipality"
29200,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4503,"Tudela de Duero","","Municipality","Municipality"
29201,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4504,"Valladolid","","Municipality","Municipality"
29202,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4505,"Valoria la Buena","","Municipality","Municipality"
29203,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4506,"Vega de Valdetronco","","Municipality","Municipality"
29204,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4507,"Velilla","","Municipality","Municipality"
29205,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4508,"Velliza","","Municipality","Municipality"
29206,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4509,"Viana de Cega","","Municipality","Municipality"
29207,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4510,"Villabáñez","","Municipality","Municipality"
29208,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4511,"Villaco","","Municipality","Municipality"
29209,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4512,"Villafuerte","","Municipality","Municipality"
29210,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4513,"Villalar de los Comuneros","","Municipality","Municipality"
29211,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4514,"Villalba de los Alcores","","Municipality","Municipality"
29212,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4515,"Villalbarba","","Municipality","Municipality"
29213,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4516,"Villán de Tordesillas","","Municipality","Municipality"
29214,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4517,"Villanubla","","Municipality","Municipality"
29215,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4518,"Villanueva de los Infantes","","Municipality","Municipality"
29216,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4519,"Villarmentero de Esgueva","","Municipality","Municipality"
29217,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4520,"Villasexmir","","Municipality","Municipality"
29218,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4521,"Villavaquerín","","Municipality","Municipality"
29219,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4522,"Wamba","","Municipality","Municipality"
29220,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",181,"n.a. (264)",4523,"Zaratán","","Municipality","Municipality"
29221,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4524,"Aguasal","","Municipality","Municipality"
29222,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4525,"Alcazarén","","Municipality","Municipality"
29223,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4526,"Aldea de San Miguel","","Municipality","Municipality"
29224,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4527,"Aldeamayor de San Martín","","Municipality","Municipality"
29225,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4528,"Almenara de Adaja","","Municipality","Municipality"
29226,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4529,"Bahabón","","Municipality","Municipality"
29227,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4530,"Bocigas","","Municipality","Municipality"
29228,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4531,"Bocos de Duero","","Municipality","Municipality"
29229,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4532,"Campaspero","","Municipality","Municipality"
29230,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4533,"Camporredondo","","Municipality","Municipality"
29231,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4534,"Canalejas de Peñafiel","","Municipality","Municipality"
29232,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4535,"Castrillo de Duero","","Municipality","Municipality"
29233,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4536,"Cogeces de Íscar","","Municipality","Municipality"
29234,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4537,"Cogeces del Monte","","Municipality","Municipality"
29235,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4538,"Corrales de Duero","","Municipality","Municipality"
29236,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4539,"Curiel de Duero","","Municipality","Municipality"
29237,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4540,"Fompedraza","","Municipality","Municipality"
29238,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4541,"Fuente-Olmedo","","Municipality","Municipality"
29239,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4542,"Hornillos de Eresma","","Municipality","Municipality"
29240,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4543,"Íscar","","Municipality","Municipality"
29241,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4544,"La Parrilla","","Municipality","Municipality"
29242,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4545,"La Pedraja de Portillo","","Municipality","Municipality"
29243,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4546,"La Zarza","","Municipality","Municipality"
29244,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4547,"Langayo","","Municipality","Municipality"
29245,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4548,"Llano de Olmedo","","Municipality","Municipality"
29246,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4549,"Manzanillo","","Municipality","Municipality"
29247,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4550,"Megeces","","Municipality","Municipality"
29248,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4551,"Mojados","","Municipality","Municipality"
29249,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4552,"Montemayor de Pililla","","Municipality","Municipality"
29250,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4553,"Olmedo","","Municipality","Municipality"
29251,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4554,"Olmos de Peñafiel","","Municipality","Municipality"
29252,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4555,"Pedrajas de San Esteban","","Municipality","Municipality"
29253,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4556,"Peñafiel","","Municipality","Municipality"
29254,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4557,"Pesquera de Duero","","Municipality","Municipality"
29255,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4558,"Piñel de Abajo","","Municipality","Municipality"
29256,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4559,"Piñel de Arriba","","Municipality","Municipality"
29257,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4560,"Portillo","","Municipality","Municipality"
29258,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4561,"Puras","","Municipality","Municipality"
29259,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4562,"Quintanilla de Arriba","","Municipality","Municipality"
29260,213,"ESP","Spain",5,"Castilla y León",25,"Valladolid",182,"n.a. (265)",4563,"Quintanilla de Onésimo","","Municipality","Municipality"
